,branch_lengths,dist,rep,quint
0,0.04136570755952383,14.493562776854624,120,1
1,0.04113337207054514,25.592495468740772,120,2
2,0.040082995183150213,35.88688920967745,120,3
3,0.04219240981218521,52.54620405888262,120,4
4,0.04145570015567777,86.40430315946921,120,5
0,0.041708579235348035,14.493562776854624,121,1
1,0.04189495373797528,25.592495468740772,121,2
2,0.04116894614011,35.88688920967745,121,3
3,0.041534964745762834,52.54620405888262,121,4
4,0.039922788603479926,86.40430315946921,121,5
0,0.040500725746337056,14.493562776854624,122,1
1,0.04141108988547875,25.592495468740772,122,2
2,0.0423993089697803,35.88688920967745,122,3
3,0.040870393128721996,52.54620405888262,122,4
4,0.04104818889194147,86.40430315946921,122,5
0,0.04163296151556782,14.493562776854624,123,1
1,0.04146669959230416,25.592495468740772,123,2
2,0.04149958657051296,35.88688920967745,123,3
3,0.04127423259276233,52.54620405888262,123,4
4,0.04035643672161177,86.40430315946921,123,5
0,0.0397587983241759,14.493562776854624,124,1
1,0.04078401000458087,25.592495468740772,124,2
2,0.041499599661172205,35.88688920967745,124,3
3,0.04191757028401299,52.54620405888262,124,4
4,0.04226992070054953,86.40430315946921,124,5
0,0.041703800027472676,14.493562776854624,125,1
1,0.04320668037104904,25.592495468740772,125,2
2,0.04074959223901109,35.88688920967745,125,3
3,0.041181900403115056,52.54620405888262,125,4
4,0.0393886983699634,86.40430315946921,125,5
0,0.04116249766025651,14.493562776854624,126,1
1,0.04115071299587728,25.592495468740772,126,2
2,0.0419391612225276,35.88688920967745,126,3
3,0.04081074069170861,52.54620405888262,126,4
4,0.0411664475183151,86.40430315946921,126,5
0,0.04064502257783884,14.493562776854624,127,1
1,0.04060376100778753,25.592495468740772,127,2
2,0.04251136078296709,35.88688920967745,127,3
3,0.041820394796152155,52.54620405888262,127,4
4,0.04064923278388284,86.40430315946921,127,5
0,0.041730542783882836,14.493562776854624,128,1
1,0.04125754436097114,25.592495468740772,128,2
2,0.041087732284798624,35.88688920967745,128,3
3,0.04038897754466347,52.54620405888262,128,4
4,0.04176461891483525,86.40430315946921,128,5
0,0.03938746724816857,14.493562776854624,129,1
1,0.04039409838754007,25.592495468740772,129,2
2,0.041635992632783975,35.88688920967745,129,3
3,0.04249343166284934,52.54620405888262,129,4
4,0.04231899418498178,86.40430315946921,129,5
0,0.040901348539377415,14.493562776854624,130,1
1,0.041885657796610236,25.592495468740772,130,2
2,0.040773108154761914,35.88688920967745,130,3
3,0.041474414736601004,52.54620405888262,130,4
4,0.041195671254578924,86.40430315946921,130,5
0,0.04059947770604402,14.493562776854624,131,1
1,0.04119357811268902,25.592495468740772,131,2
2,0.04104355246794886,35.88688920967745,131,3
3,0.041674640659642784,52.54620405888262,131,4
4,0.0417187263278389,86.40430315946921,131,5
0,0.040052296185897514,14.493562776854624,132,1
1,0.04109982443884566,25.592495468740772,132,2
2,0.042743538145604464,35.88688920967745,132,3
3,0.04076921226294093,52.54620405888262,132,4
4,0.04156464673992689,86.40430315946921,132,5
0,0.04083713565934077,14.493562776854624,133,1
1,0.0416704625332113,25.592495468740772,133,2
2,0.04060077512362644,35.88688920967745,133,3
3,0.0412661180164911,52.54620405888262,133,4
4,0.04185551524267404,86.40430315946921,133,5
0,0.0407410701373627,14.493562776854624,134,1
1,0.042752025387082136,25.592495468740772,134,2
2,0.041997107161172276,35.88688920967745,134,3
3,0.040224228337150794,52.54620405888262,134,4
4,0.04051559371794869,86.40430315946921,134,5
0,0.04191208440934074,14.493562776854624,135,1
1,0.04153858665139722,25.592495468740772,135,2
2,0.040451929935897475,35.88688920967745,135,3
3,0.04097533855245079,52.54620405888262,135,4
4,0.04135187350274738,86.40430315946921,135,5
0,0.04124825839285716,14.493562776854624,136,1
1,0.04028935657352273,25.592495468740772,136,2
2,0.040723086318681365,35.88688920967745,136,3
3,0.041996909244159594,52.54620405888262,136,4
4,0.0419720982829671,86.40430315946921,136,5
0,0.04192556823260083,14.493562776854624,137,1
1,0.04172345463124143,25.592495468740772,137,2
2,0.04171335665293053,35.88688920967745,137,3
3,0.040435883449381586,52.54620405888262,137,4
4,0.04043138772893787,86.40430315946921,137,5
0,0.04041428140109897,14.493562776854624,138,1
1,0.04108197011910229,25.592495468740772,138,2
2,0.041889552261904696,35.88688920967745,138,3
3,0.04103993954191489,52.54620405888262,138,4
4,0.041803890233516564,86.40430315946921,138,5
0,0.0413815452930403,14.493562776854624,139,1
1,0.0408009955061842,25.592495468740772,139,2
2,0.04172836380494518,35.88688920967745,139,3
3,0.04191688989922134,52.54620405888262,139,4
4,0.040402111936813284,86.40430315946921,139,5
0,0.04156358773809531,14.493562776854624,140,1
1,0.04190699343563912,25.592495468740772,140,2
2,0.04153117501373643,35.88688920967745,140,3
3,0.040769746994961095,52.54620405888262,140,4
4,0.04045838441849819,86.40430315946921,140,5
0,0.04125109984890124,14.493562776854624,141,1
1,0.04085604092991301,25.592495468740772,141,2
2,0.04126248897435902,35.88688920967745,141,3
3,0.04123067841502526,52.54620405888262,141,4
4,0.0416293092765569,86.40430315946921,141,5
0,0.040577328108974416,14.493562776854624,142,1
1,0.04114203666055895,25.592495468740772,142,2
2,0.04189517175366314,35.88688920967745,142,3
3,0.04145877954649567,52.54620405888262,142,4
4,0.04115653676739932,86.40430315946921,142,5
0,0.04146970630494515,14.493562776854624,143,1
1,0.041387088382959326,25.592495468740772,143,2
2,0.04104026135073271,35.88688920967745,143,3
3,0.04127321291800274,52.54620405888262,143,4
4,0.04105961111721616,86.40430315946921,143,5
0,0.040640954757326084,14.493562776854624,144,1
1,0.043069646866697335,25.592495468740772,144,2
2,0.041487181689560476,35.88688920967745,144,3
3,0.039517180279432004,52.54620405888262,144,4
4,0.041514882838827906,86.40430315946921,144,5
0,0.04166021803113562,14.493562776854624,145,1
1,0.04191934149793871,25.592495468740772,145,2
2,0.04048265809981693,35.88688920967745,145,3
3,0.04116570075125983,52.54620405888262,145,4
4,0.041002156172161186,86.40430315946921,145,5
0,0.04098366250915759,14.493562776854624,146,1
1,0.04209306750801663,25.592495468740772,146,2
2,0.04013415227106231,35.88688920967745,146,3
3,0.04176870092533217,52.54620405888262,146,4
4,0.04125084698260075,86.40430315946921,146,5
0,0.0407409662133701,14.493562776854624,147,1
1,0.04185207379752646,25.592495468740772,147,2
2,0.04100375493589748,35.88688920967745,147,3
3,0.040453146729271604,52.54620405888262,147,4
4,0.04217977581501842,86.40430315946921,147,5
0,0.04165376636904765,14.493562776854624,148,1
1,0.04107825391204769,25.592495468740772,148,2
2,0.04139880938186821,35.88688920967745,148,3
3,0.040272828460833875,52.54620405888262,148,4
4,0.04182562249084255,86.40430315946921,148,5
0,0.04212779947344331,14.493562776854624,149,1
1,0.04127601996793409,25.592495468740772,149,2
2,0.041508491204212565,35.88688920967745,149,3
3,0.041024946298671615,52.54620405888262,149,4
4,0.040292458598901154,86.40430315946921,149,5
0,0.04056242483058613,14.493562776854624,150,1
1,0.0415753928263858,25.592495468740772,150,2
2,0.040249430499084346,35.88688920967745,150,3
3,0.04238618118644073,52.54620405888262,150,4
4,0.04145704655219788,86.40430315946921,150,5
0,0.041091245842490895,14.493562776854624,151,1
1,0.040516498831882825,25.592495468740772,151,2
2,0.040592125036630046,35.88688920967745,151,3
3,0.04179674440677983,52.54620405888262,151,4
4,0.04223310704670331,86.40430315946921,151,5
0,0.041446645599816895,14.493562776854624,152,1
1,0.04088522925332121,25.592495468740772,152,2
2,0.04269626739468868,35.88688920967745,152,3
3,0.04052792962895108,52.54620405888262,152,4
4,0.04067323716117223,86.40430315946921,152,5
0,0.04190417364468872,14.493562776854624,153,1
1,0.040725127169033475,25.592495468740772,153,2
2,0.04092114285256416,35.88688920967745,153,3
3,0.04104251122308768,52.54620405888262,153,4
4,0.041636516456043986,86.40430315946921,153,5
0,0.04166115929945069,14.493562776854624,154,1
1,0.04245721543747148,25.592495468740772,154,2
2,0.04064495023351651,35.88688920967745,154,3
3,0.040379140732936386,52.54620405888262,154,4
4,0.04108749498168501,86.40430315946921,154,5
0,0.04110066820970707,14.493562776854624,155,1
1,0.04078881471827765,25.592495468740772,155,2
2,0.04096100968406606,35.88688920967745,155,3
3,0.041527900137425626,52.54620405888262,155,4
4,0.04185133000457879,86.40430315946921,155,5
0,0.04212423182692323,14.493562776854624,156,1
1,0.041049010852038534,25.592495468740772,156,2
2,0.04081204006868141,35.88688920967745,156,3
3,0.040503358813559445,52.54620405888262,156,4
4,0.04174073121794867,86.40430315946921,156,5
0,0.04186198491300373,14.493562776854624,157,1
1,0.040843063893724316,25.592495468740772,157,2
2,0.04092415477106229,35.88688920967745,157,3
3,0.04177292859825937,52.54620405888262,157,4
4,0.04082772760989019,86.40430315946921,157,5
0,0.04135397386446888,14.493562776854624,158,1
1,0.04200775462207982,25.592495468740772,158,2
2,0.04084097072344329,35.88688920967745,158,3
3,0.04078913886852967,52.54620405888262,158,4
4,0.041238104537545825,86.40430315946921,158,5
0,0.041377007431318745,14.493562776854624,159,1
1,0.04291263174072386,25.592495468740772,159,2
2,0.04105371043040302,35.88688920967745,159,3
3,0.039979118392120934,52.54620405888262,159,4
4,0.04090751805402937,86.40430315946921,159,5
0,0.04119641983516495,14.493562776854624,160,1
1,0.041190383018781536,25.592495468740772,160,2
2,0.04132219726648354,35.88688920967745,160,3
3,0.04130040379294559,52.54620405888262,160,4
4,0.04122039854395614,86.40430315946921,160,5
0,0.04160884467032968,14.493562776854624,161,1
1,0.04147757375171792,25.592495468740772,161,2
2,0.042254569354395734,35.88688920967745,161,3
3,0.0399623090609254,52.54620405888262,161,4
4,0.04092602443681326,86.40430315946921,161,5
0,0.04089820260531142,14.493562776854624,162,1
1,0.04143836952817231,25.592495468740772,162,2
2,0.041083840169414076,35.88688920967745,162,3
3,0.04064743392120936,52.54620405888262,162,4
4,0.04216177080128211,86.40430315946921,162,5
0,0.0399644668864469,14.493562776854624,163,1
1,0.040978271603298255,25.592495468740772,163,2
2,0.04290952583791222,35.88688920967745,163,3
3,0.04150899040769581,52.54620405888262,163,4
4,0.040868546108058755,86.40430315946921,163,5
0,0.040176586387362795,14.493562776854624,164,1
1,0.042076995442052255,25.592495468740772,164,2
2,0.04118914300366299,35.88688920967745,164,3
3,0.040875554773247884,52.54620405888262,164,4
4,0.041911734281135656,86.40430315946921,164,5
0,0.041017404029304136,14.493562776854624,165,1
1,0.04286971551076502,25.592495468740772,165,2
2,0.04124315502747269,35.88688920967745,165,3
3,0.041391637521759124,52.54620405888262,165,4
4,0.03970870106684986,86.40430315946921,165,5
0,0.042140398676740014,14.493562776854624,166,1
1,0.04068678969308296,25.592495468740772,166,2
2,0.040883626602564185,35.88688920967745,166,3
3,0.04034813009619792,52.54620405888262,166,4
4,0.04217019078296714,86.40430315946921,166,5
0,0.04134190627747256,14.493562776854624,167,1
1,0.041767749280806336,25.592495468740772,167,2
2,0.04082359199633715,35.88688920967745,167,3
3,0.04051035930829146,52.54620405888262,167,4
4,0.04178609821428569,86.40430315946921,167,5
0,0.040698239221611796,14.493562776854624,168,1
1,0.04146495675217599,25.592495468740772,168,2
2,0.04138023797619059,35.88688920967745,168,3
3,0.04175085229958783,52.54620405888262,168,4
4,0.040935848177655665,86.40430315946921,168,5
0,0.040607112032967074,14.493562776854624,169,1
1,0.040195702904260215,25.592495468740772,169,2
2,0.04082114066391959,35.88688920967745,169,3
3,0.04263330964727447,52.54620405888262,169,4
4,0.04197269207417588,86.40430315946921,169,5
0,0.04091166200091573,14.493562776854624,170,1
1,0.04023488630325244,25.592495468740772,170,2
2,0.04208107923992687,35.88688920967745,170,3
3,0.042028546055886476,52.54620405888262,170,4
4,0.040973524757326116,86.40430315946921,170,5
0,0.04086825606227115,14.493562776854624,171,1
1,0.04193463967934044,25.592495468740772,171,2
2,0.041793642646520274,35.88688920967745,171,3
3,0.04081667817224013,52.54620405888262,171,4
4,0.040816705187728904,86.40430315946921,171,5
0,0.041644617866300436,14.493562776854624,172,1
1,0.0420595413834174,25.592495468740772,172,2
2,0.039681480265567795,35.88688920967745,172,3
3,0.04098066369674768,52.54620405888262,172,4
4,0.041863750810439616,86.40430315946921,172,5
0,0.04092951391483527,14.493562776854624,173,1
1,0.04001917912963819,25.592495468740772,173,2
2,0.04079403707417595,35.88688920967745,173,3
3,0.042255233632615616,52.54620405888262,173,4
4,0.042231739633699715,86.40430315946921,173,5
0,0.041731810439560466,14.493562776854624,174,1
1,0.04195349227210261,25.592495468740772,174,2
2,0.04076251379120885,35.88688920967745,174,3
3,0.041463617723316644,52.54620405888262,174,4
4,0.040318792371795024,86.40430315946921,174,5
0,0.041848596684981726,14.493562776854624,175,1
1,0.04198173435639035,25.592495468740772,175,2
2,0.04054195260989015,35.88688920967745,175,3
3,0.04137985646816318,52.54620405888262,175,4
4,0.040478061057692395,86.40430315946921,175,5
0,0.0414942421932235,14.493562776854624,176,1
1,0.041376722469079266,25.592495468740772,176,2
2,0.04053008204670345,35.88688920967745,176,3
3,0.04158522543289059,52.54620405888262,176,4
4,0.04124374604853485,86.40430315946921,176,5
0,0.04037894404304042,14.493562776854624,177,1
1,0.0406005611039854,25.592495468740772,177,2
2,0.0412190976236264,35.88688920967745,177,3
3,0.042566075556573636,52.54620405888262,177,4
4,0.04146543358516488,86.40430315946921,177,5
0,0.041632538328754666,14.493562776854624,178,1
1,0.0421148826797986,25.592495468740772,178,2
2,0.04119529404761899,35.88688920967745,178,3
3,0.040541399001374274,52.54620405888262,178,4
4,0.0407457641758243,86.40430315946921,178,5
0,0.04028368510531141,14.493562776854624,179,1
1,0.04168467049931307,25.592495468740772,179,2
2,0.04200618493589749,35.88688920967745,179,3
3,0.041232674979386146,52.54620405888262,179,4
4,0.041022782248168535,86.40430315946921,179,5
0,0.04199475222985358,14.493562776854624,180,1
1,0.04109367585432898,25.592495468740772,180,2
2,0.04060464501831508,35.88688920967745,180,3
3,0.041410721223087595,52.54620405888262,180,4
4,0.041126014363553134,86.40430315946921,180,5
0,0.04091712505494507,14.493562776854624,181,1
1,0.04047414813559326,25.592495468740772,181,2
2,0.04091712095238103,35.88688920967745,181,3
3,0.04173500507100326,52.54620405888262,181,4
4,0.042186274290293195,86.40430315946921,181,5
0,0.04248502784798534,14.493562776854624,182,1
1,0.04136873669720576,25.592495468740772,182,2
2,0.04081529481227115,35.88688920967745,182,3
3,0.041721535492441786,52.54620405888262,182,4
4,0.03983948209706959,86.40430315946921,182,5
0,0.0411107211080587,14.493562776854624,183,1
1,0.04122915156665152,25.592495468740772,183,2
2,0.040238025631868235,35.88688920967745,183,3
3,0.04201522894182322,52.54620405888262,183,4
4,0.04163702026098904,86.40430315946921,183,5
0,0.04173301995421246,14.493562776854624,184,1
1,0.04141604226752189,25.592495468740772,184,2
2,0.04076414798534801,35.88688920967745,184,3
3,0.04130741130096211,52.54620405888262,184,4
4,0.04100928748168505,86.40430315946921,184,5
0,0.04095263121337001,14.493562776854624,185,1
1,0.042302768932661494,25.592495468740772,185,2
2,0.04192984663461554,35.88688920967745,185,3
3,0.0401387153825012,52.54620405888262,185,4
4,0.040905817719780246,86.40430315946921,185,5
0,0.041252442344322446,14.493562776854624,186,1
1,0.041168744338066894,25.592495468740772,186,2
2,0.04118826514194144,35.88688920967745,186,3
3,0.04171633540082469,52.54620405888262,186,4
4,0.04090419576923084,86.40430315946921,186,5
0,0.04212499007783895,14.493562776854624,187,1
1,0.04075066823637206,25.592495468740772,187,2
2,0.0406411753846154,35.88688920967745,187,3
3,0.042486193559322094,52.54620405888262,187,4
4,0.04022711680860812,86.40430315946921,187,5
0,0.04032569440476198,14.493562776854624,188,1
1,0.04141595353641782,25.592495468740772,188,2
2,0.04162057669871803,35.88688920967745,188,3
3,0.04244442252404944,52.54620405888262,188,4
4,0.04042378239468878,86.40430315946921,188,5
0,0.04084536489468871,14.493562776854624,189,1
1,0.04002826949152545,25.592495468740772,189,2
2,0.04088691773809533,35.88688920967745,189,3
3,0.042880824283096704,52.54620405888262,189,4
4,0.04158861758241773,86.40430315946921,189,5
0,0.03956177814560447,14.493562776854624,190,1
1,0.04103784648648652,25.592495468740772,190,2
2,0.04096815338827852,35.88688920967745,190,3
3,0.04296330603298223,52.54620405888262,190,4
4,0.04169940996337001,86.40430315946921,190,5
0,0.040550654784798544,14.493562776854624,191,1
1,0.04236242114521311,25.592495468740772,191,2
2,0.04078837696886456,35.88688920967745,191,3
3,0.04123683861200183,52.54620405888262,191,4
4,0.04129201848901116,86.40430315946921,191,5
0,0.04170946875915752,14.493562776854624,192,1
1,0.04082191072835555,25.592495468740772,192,2
2,0.04053841608058615,35.88688920967745,192,3
3,0.04162387737059109,52.54620405888262,192,4
4,0.041536108914835224,86.40430315946921,192,5
0,0.04183243819597063,14.493562776854624,193,1
1,0.0415654775263401,25.592495468740772,193,2
2,0.04126633539835169,35.88688920967745,193,3
3,0.04012999382501158,52.54620405888262,193,4
4,0.041435193356227154,86.40430315946921,193,5
0,0.040811800732600816,14.493562776854624,194,1
1,0.041652669102153074,25.592495468740772,194,2
2,0.04039529698717955,35.88688920967745,194,3
3,0.04208604245075597,52.54620405888262,194,4
4,0.04128456457875463,86.40430315946921,194,5
0,0.041275009844322426,14.493562776854624,195,1
1,0.04104013216674306,25.592495468740772,195,2
2,0.04230892689102574,35.88688920967745,195,3
3,0.04103606088868536,52.54620405888262,195,4
4,0.04056948283424918,86.40430315946921,195,5
0,0.042508239693223586,14.493562776854624,196,1
